id_type,value_normalised,n_jort_orgs,jort_labels
registre_commerce,B2474012008,1,Société INTERNATIONAL SAMASI» SUARL
registre_commerce,B2474012010,1,RADIT TUNIS
registre_commerce,B2474322007,1,SOLAR 23 Trading SARL
registre_commerce,B2474382011,1,Société Mutuelle de service de développement agricole
registre_commerce,B2474562008,1,SOCIETE A.T.R. TECHNOLOGY & RESEARCH SARL
registre_commerce,B247472008,2,SOCIETE LEGAL AUDITEURS AND CONSULTANT | Société LEGAL AUDITEURS AND CONSULTANT
registre_commerce,B247472012,3,Société NEW TECHNOLOGY CENTER NTC | Société New Technology Center N.T.C | Société New technology center NTC
registre_commerce,B2474732007,1,Société Tuni-Fashion SARL
registre_commerce,B2474742008,1,2 TELS SARL
registre_commerce,B2474952007,1,CCM consulting Group Holding au profit de Monsieur Imed CHAMA
registre_commerce,B24750,1,IMMOBILIERE SIDI AMEUR
registre_commerce,B2475042007,2,ECA TUNISIE SA.RL | SOCIETE ECA TUNISIE
registre_commerce,B24752008,3,Société EL Yosr Plus de Travaux Publique et Bâtiment | Société El Yosr Plus de Travaux Publics et Bâtiment | Société El Yosr Plus de Travaux Publique et Bâtiment
registre_commerce,B247542006,1,Société Gonser textile traitements S.A.R.L
registre_commerce,B2475462010,1,Société METAL MED SARL
registre_commerce,B247572005,1,Dar El Fadhl immobilière SARL
registre_commerce,B2476002011,1,Société PACT GESTION
registre_commerce,B247602012,1,Société 2B AMEX
registre_commerce,B2476032011,2,ICEA Tunisia SARL | Mr Walter Tropea a été nommé comme liquidateur de la société
registre_commerce,B2476412012,1,Société : Mtiba de commerce internationale
registre_commerce,B2476482007,3,Société : AGRI - Légumes | Société AGRI - Légumes SA | Société AGRI-LEGUMES SA
registre_commerce,B2476792007,1,SOCIETE AWA YNETWORKS ANS
registre_commerce,B2476942008,2,FORADEX PETROLE TUNISIA - Branche | Foradex Pétrole Tunisia - Branche
registre_commerce,B2477082008,1,GREEN LEAF AFRICA
registre_commerce,B2477082010,1,Société ELECTRONET
registre_commerce,B2477112007,1,Société HELA
registre_commerce,B2477212007,1,NUMERICAL SOLUTION COMPANY
registre_commerce,B247722007,1,AMEN CONTROL SARL
registre_commerce,B2477272008,2,Société H. T. B.S SARL | Société High Tech Business Solutions (H.T.B.S) SARL
registre_commerce,B2477542008,1,TIL Consulting - SARL
registre_commerce,B2477672008,3,EDS Tunisia SARL | HEWLETT PACKARD MAGHREB SARL | la société EDS Tunisia
registre_commerce,B247773,1,Sté Tunisienne des Equipements pour la santé et la Sécurité STESS
registre_commerce,B2477962008,2,NOVARIS SARL | Société NOVARIS sarl
registre_commerce,B2477972007,3,Société IVRY INTERCONNECT SERVICES TUNISIE | Société Ivry Interconnect Services | Société Ivry Interconnect Services Tunisie
registre_commerce,B247802009,1,Société Tunisienne d'industrie Marbrière S.A.R.L
registre_commerce,B2478112007,1,Société SOMAS Tunisie
registre_commerce,B2478152007,1,WORLD CALL CENTER
registre_commerce,B247822007,1,Super HAS SARL
registre_commerce,B2478382012,1,Bell Electric s.a.r.l
registre_commerce,B2478482008,1,Société FLOWER TUNISIA TRAVEL
registre_commerce,B247852010,1,Société NOUR DESIGN INTERNATIONAL
registre_commerce,B2478682007,2,REHTEX TN | Société REHTEX TN SARL
registre_commerce,B247898,1,Société : High Arctic Energy Services Tunisia
registre_commerce,B2479052007,1,Société de Service du Phosphates SO.SE.P
registre_commerce,B2479102010,2,Alna Aerodistribution | Société ALNA Aérodistribution
registre_commerce,B2479202010,1,IT-Systems
registre_commerce,B2479212008,1,STES UNIPERSONNELLES A RESPONSABILITE LIMITE
registre_commerce,B247932007,1,PLAC ART
registre_commerce,B2479352008,1,INTERCALL
registre_commerce,B2479362010,1,Société EL MEDINA INTERNATIONAL TRADE
registre_commerce,B2479372012,1,Société Kasar S.A
registre_commerce,B2479392012,2,Société HAND OF ARTIST AND CRAFTSMAN - H.A.C | Société Hand of artist and craftsman H.A.C
registre_commerce,B2479412008,2,ABS SOFT | pour une durée indéterminée et avec les pouvoirs les plus éte
registre_commerce,B2479482011,1,Sarl totalement exportatrice Off shore
registre_commerce,B247952008,1,Société Maya
registre_commerce,B247962007,1,SARL capital : 50.000 Dinars
registre_commerce,B2479722008,1,E.P.S.I SARL
registre_commerce,B2479732007,1,Economie Conseil Chams I
registre_commerce,B24798822011,1,Société TRAD CALL CENTER SURL
registre_commerce,B2479932012,1,Sté Générale de textile SOGET
registre_commerce,B24800920,1,PROWAY CONSULTING
registre_commerce,B2480192010,1,Société l'Expert Automobile Tunisie
registre_commerce,B248022007,1,Connect'in Call Center
registre_commerce,B2480282011,1,MASTER - SOLUTION
registre_commerce,B2480302007,1,Société JIMON Sarl
registre_commerce,B248052007,1,Société IMMOBILERE DE LA ZONE
registre_commerce,B248052009,1,Société TDPI
registre_commerce,B248071012,1,Société EL Hiwar Ettounsi TV SARL
registre_commerce,B2480792007,2,Société SOMECO succursale | Société SOMECO succursale Tunisie
registre_commerce,B24809,1,Société La Rose de Sable SA
registre_commerce,B248092008,1,Société L'immobilière du Palmarium Center Société en Liquidation
registre_commerce,B2481102008,1,Société AURIS Engineering s. a. r. I
registre_commerce,B2481152009,1,Lot 27 Zone Industrielle Innopark 2087 El Agba
registre_commerce,B2481182008,1,AGGECALL SARL
registre_commerce,B248132009,1,Société Centrale de Marbre et Pierres Marbrière
registre_commerce,B2481582011,1,Société QPC Quality & Process Consulting» SUARL
registre_commerce,B2481602007,2,Société Delta Engineering SARL | Société Delta Engineering sarl
registre_commerce,B248170200,1,MERCK SARL
registre_commerce,B24817132011,1,Société Assistance in Business For International Trade SUARL
registre_commerce,B2481842008,1,E-DATA PROJECT
registre_commerce,B2481852008,1,SOCIETE MEHDI AQUACULTURE
registre_commerce,B2481862012,4,REPSOL EXPLORACION S.A | Repsol Exploration S.A (Succursale) | Repsol Exploration S.A (Succursol)
registre_commerce,B2482172007,1,SOCIETE DB ENGINEERING SARL en voie de liquidation
registre_commerce,B248222011,1,Société NEAPOLIS
registre_commerce,B2482372007,2,Société KASTEN CONSULT KACO SUARL | Société Kasten Consult - KACO SUARL
registre_commerce,B2482392007,1,Euro Marbre-SARL
registre_commerce,B2482412007,1,Société VISAPLAN
registre_commerce,B248242008,1,Société DOMELEC SARL
registre_commerce,B2482592007,1,Clôture de la Liquidation de la société COOLING WAVE
registre_commerce,B248262010,1,Société MAGHREB PRODUCTIONS & COMMUNICATION MPC
registre_commerce,B248268210,1,Société KAEFER ISOLIERTECHNIK GMBH & KG Tunisia Branch
registre_commerce,B2482752007,5,OMNIA CONSULTING SARL | OMNIA Consulting - SARL | Société OMNIA CONSULTING SARL
registre_commerce,B248312009,2,"Société HAKINOX, SARL | Sté Hakinox"
registre_commerce,B2483122008,1,Société Multischeme Service SUARL
registre_commerce,B2483342008,1,Selon procès-verbal de l'assemblée générale extraordinaire de
registre_commerce,B248342011,1,Société HAD
registre_commerce,B2483432008,2,Société ECOSISTEME SARL | Société Energethic Med sarl
registre_commerce,B2483442008,3,Clôture Définitive de la Liquidation Kyat Tunisie | KYAT TUNISIE | Tunis
registre_commerce,B2483492004,1,Société Naphta Services Tunisie
registre_commerce,B2483492008,2,Société Naphta Services Tunisie | Société Naphta Services Tunisie – SARL
registre_commerce,B2483722012,1,Société SKILL 21 Training Solutions
registre_commerce,B2483732010,1,Société Black Box SARL
registre_commerce,B2483782007,1,SOCIETE G & G SERVICE
registre_commerce,B2483832008,1,Business & Finance Consulting
registre_commerce,B2484072012,1,Hermes Global Trade Service
registre_commerce,B2484092007,1,Société Union Consultant Group
registre_commerce,B248412009,1,Société Transmed Consulting
registre_commerce,B24842008,1,Les Rivages de Raoued
registre_commerce,B2484232010,1,Société Maklada Spring Wire
registre_commerce,B2484322011,0,
registre_commerce,B2484592007,1,Sté Inter - LINK
registre_commerce,B248462007,2,Carthage Business Ware | Société Carthage Business Ware
registre_commerce,B2484782007,3,Call Word SARL | Société CALL WORLD | Société Call World SARL
registre_commerce,B248482005,1,SMVDA LAZRIG» La Prospérité Agricole SARL
registre_commerce,B248512004,1,Société Les Editions Numériques
registre_commerce,B2485122011,1,"ADDVALUE, SARL"
registre_commerce,B2485142007,1,Société : Orion Commerce International SARL
registre_commerce,B2485192011,1,Société SARTORIUS STEDIM BIOTECH SARL
registre_commerce,B2485342008,1,Société MBR CONSULTING sarl
registre_commerce,B24855322008,1,Société Soft – Maint Tunisie SARL
registre_commerce,B2485832007,2,Société CONSEIL GESTION SERVICES CGS» S.a.r.l | Société en liquidation
registre_commerce,B2485912010,1,Société PISSAR & SAMIR
registre_commerce,B248612007,3,"FENWAL Tunisia SARL | FENWAL Tunisia, S.A.R.L | GLN International Legal Consulting"
registre_commerce,B2486122011,1,Organisation Privilégiée Tunisie
registre_commerce,B2486212011,1,Société SARTORIUS STEDIM INTEGRATED SERVICES SARL
registre_commerce,B248642011,1,Chemicals Hyper Market Sarl
registre_commerce,B248652012,1,Axpros-Karaplast
registre_commerce,B2486522011,1,Société HORUS
registre_commerce,B2486582008,2,NEW ARTIM SARL | Société NEW ARTIM SARL
registre_commerce,B248662012,1,Société ARNICA
registre_commerce,B2486682007,3,Cessation définitive d'activité de la société | Société KEY PROJECT | Société KEY PROJECT » SARL
registre_commerce,B2486772007,2,Société JOINT LINKS | Société Joint Links
registre_commerce,B248682010,1,Société Tunisienne de Marbre SARL
registre_commerce,B2486822007,2,Société Word Call Center | World Call Center registre de commerce B2486822007 ont décidé
registre_commerce,B2486862010,1,Sté Tunisienne du marbre SARL
registre_commerce,B2487062007,2,Société GES - Société en cours de liquidation | Société en cours de liquidation GES Tunisie
registre_commerce,B2487132008,1,Sté Maghreb Béton - SARL
registre_commerce,B2487172008,1,Société Communication Management Solution Internationale - SARL
registre_commerce,B2487202007,2,Société I.C.L AFRIQUE S.A | Société ICL AFRIQUE SARL
registre_commerce,B248722007,3,"Société I.C.L AFRIQUE SARL | Société I.C.L Afrique SARL | Société ICL, SARL"
registre_commerce,B2487352012,1,Société HAMAD DE SERVICES
registre_commerce,B2487362011,1,Sté Pains et Compagnie
registre_commerce,B248742008,1,Branche de société étrangère n° 10 Rue 7000 Montplaisir Tunis
registre_commerce,B2487422007,0,
registre_commerce,B2487442008,1,Société United Investments Network
registre_commerce,B248752019,1,PAPRIKA SARL
registre_commerce,B2487552007,1,SOCIETE NOUVELLE DE BOISSONS GAZEUSES EXPORT SNBG EXPORT
registre_commerce,B2487802008,1,Société BY SARAH AND CO
registre_commerce,B248782008,2,Société IRIS INVENT | Société Iris Invent SARL
registre_commerce,B2487882008,1,Société Qasir Al Zohour Services
registre_commerce,B2487982007,1,Société JB International
registre_commerce,B2488062011,1,Société Internationale de Conception et de Montages Industriels
registre_commerce,B2488082008,1,Société l'Euro - Méditerranéenne de Développement (Euro Med Dev)
registre_commerce,B248822004,1,Société de Promotion du Prêt à Porter
registre_commerce,B248824,1,KOBRA TOMAIA S.A.R.L
registre_commerce,B2488292010,2,Société ELECTRONIC CONCEPT TECHNOLOGY S.A | Sté ELECTRONIC CONCEPT TECHNOLOGY SA
registre_commerce,B248832010,1,DERVAUX-SAAE SARL
registre_commerce,B2488442007,1,Société AMTS TUNISIE
registre_commerce,B2488622007,1,First Aviation Services of Tunisia
registre_commerce,B2488762011,1,IMR TRADING
registre_commerce,B2488922012,1,Sté MARWA-PLAST
registre_commerce,B248902009,1,Société PRO ALU INTERNATIONAL
registre_commerce,B2489031008,1,Société CIES S.A
registre_commerce,B2489112007,1,Société STARDUST
registre_commerce,B248922011,1,Sté N.K shoes SARL
registre_commerce,B2489292007,1,Société Nastrans de Commerce International NCI
registre_commerce,B2489392007,3,SARL capital : 2180.000 dinars | Société MARBRERIE MON - SARL | Société Marbrerie M.O.N - SARL
registre_commerce,B2489392012,1,SOCIETE LOGISTIC SERVICES
registre_commerce,B2489492012,1,Société PLASTIC FRERES
registre_commerce,B2489642008,1,STES UNIPERSONNELLES A RESPONSABILITE LIMITE
registre_commerce,B2489652007,3,Publication additive de la publication au JORT n° 46 du 06/06/2008 | SWICORP ADVISORY COMPANY | SWICORP Advisory Company
registre_commerce,B2489832007,1,SOCIETE CALLADVANCE
registre_commerce,B2490012008,1,Société : INMA SUARL
registre_commerce,B2490452007,1,STE THE MEDITERRANEAN OF ENGINEERING AN SERVICES
registre_commerce,B2490662010,2,LONESTAR DEEPWATER TN | Quitus au liquidateur pour sa gestion
registre_commerce,B2490722006,3,Société Phone Act S.A.R.L | Société Phone Act SARL | Société PhoneAct S.A.R.L
registre_commerce,B249082010,1,Mr Farhat Wajdi est nommé en qualité de liquidateur
registre_commerce,B2490881008,1,4) Approbation des états financiers de 2007 à 2010
registre_commerce,B2491102007,1,Société Tuyau Industriel Tunisien TIT Sarl
registre_commerce,B249122009,2,ITT SOFTWARE | ITT SOFTWARE - SARL
registre_commerce,B2491552011,3,Société AMC DEAL | Société AMC.deal SARL | Société AMC.deal.S.A
registre_commerce,B249162005,3,SOCIETE ARKEA | Société ARKEA | Société Arkea
registre_commerce,B249172007,1,Pour la Société
registre_commerce,B2491772011,1,Cessation d'activité de la société
registre_commerce,B249192008,1,Société SGS-GARD
registre_commerce,B2492162007,2,Société SUPI SARL | Société SUPI Sarl
registre_commerce,B24922005,1,Société International Civil & Industrial Contractors - SARL
registre_commerce,B2492212007,1,Société POLARIS sarl
registre_commerce,B2492262007,1,Cette annonce a été publiée aux Journaux Essabeh et Le Temps du 14/03/2012
registre_commerce,B2492552007,3,Société M & C Fashion S.A | Société M&C FASHION S.A | Société M&C Fashion S.A
registre_commerce,B2492612007,1,Société Afimtech SUARL
registre_commerce,B2492922009,1,ALBATROS BRODERIE
registre_commerce,B2492972010,1,DELTUNE - Sarl non résidente
registre_commerce,B249302005,4,Société FORTUNA TRAVEL | Société FORTUNA TRAVEL SARL | Société Fortuna Travel SARL
registre_commerce,B249342007,1,Et nomination d'un nouveau Président du Conseil
registre_commerce,B2493492011,1,Société ODYSSEA
registre_commerce,B249352009,1,Société HERAM SARL
registre_commerce,B2493522012,1,Société TF Confection SARL
registre_commerce,B2493582011,1,Société MH CONSULTING
registre_commerce,B2493672010,1,Société ENGINEERING & DEVELOPMENT COMPANY Sarl ou EDC Sarl
registre_commerce,B2493782007,1,BINOME COMPANY SUARL
registre_commerce,B2493832007,2,AEXIA SA | Société AEXIA
registre_commerce,B2494152009,2,Société ALLEN GO S.A.R.L | Société Allen-Go Sarl
registre_commerce,B2494182007,2,APEA | LIMITEE
registre_commerce,B2494342007,3,P.V SOCIETE CANDY FRUITS | SOCIETE CANDI FRUITS - S.A.R.L | Sté Candy Fruits
registre_commerce,B249443201,1,Société NICMA TUNISIE
